시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
과천시,4.5.6단지.굴다리시장,"4, 5 & 6-danji, Guldari Market",220000065,21052,노변정류장,경기도 과천시,,37.42805,126.9967333
과천시,4단지삼호상가,4-danji Samho Shopping Center,220000066,21053,노변정류장,경기도 과천시,,37.4270167,126.9955167
과천시,6.7단지,6 & 7-danji,220000101,21092,노변정류장,경기도 과천시,,37.4306,126.9996333
과천시,6.7단지.현대상가,"6 & 7-danji, Hyundai Shopping Center",220000100,21091,노변정류장,경기도 과천시,,37.4305833,126.99875
과천시,6.7단지.현대상가,"6 & 7-danji, Hyundai Shopping Center",220000094,21034,노변정류장,경기도 과천시,,37.4305,126.9994167
과천시,8.9단지,8 & 9-danji,220000022,21020,노변정류장,경기도 과천시,경기도 과천시 부림동,37.4355333,126.9967833
과천시,KT과천지사,KT Gwacheon Branch ,220000005,21011,노변정류장,경기도 과천시,경기도 과천시 중앙동,37.4286833,126.9917167
과천시,KT과천지사,,220000117,21110,,,,37.4293,126.9927667
과천시,KT과천지사,KT Gwacheon Branch ,220000024,21012,노변정류장,경기도 과천시,경기도 과천시 별양동,37.4286333,126.9923
과천시,가루개,Garugae,220000083,21073,노변정류장,경기도 과천시,,37.4113833,126.98655
과천시,가루개,Garugae,220000084,21074,노변정류장,경기도 과천시,,37.4114167,126.9864
과천시,가일,Gail,220000090,21080,노변정류장,경기도 과천시,,37.41645,126.97865
과천시,갈현2통사무소,Galhyeon 2-tong Office ,220000087,21077,노변정류장,경기도 과천시,,37.41615,126.98395
과천시,갈현동부대,Galhyeon-dong Army Unit,220000029,21001,노변정류장,경기도 과천시,경기도 과천시 갈현동,37.4110667,126.9800667
과천시,갈현동부대,Galhyeon-dong Army Unit,220000028,21002,노변정류장,경기도 과천시,경기도 과천시 갈현동,37.4109667,126.9806833
과천시,경기도립과천도서관,Gwacheon Provincial Library of Gyeonggi,220000023,21017,노변정류장,경기도 과천시,경기도 과천시 별양동,37.43145,126.99475
과천시,경기도립과천도서관,Gwacheon Provincial Library of Gyeonggi,220000006,21018,노변정류장,경기도 과천시,경기도 과천시 중앙동,37.4316,126.9944
과천시,경마IC(경유),,277103311,,,,,37.448,127.00545
과천시,경마IC(경유),,277103312,,,,,37.4478167,127.0056167
과천시,경마장,Racetrack ,220000113,21107,노변정류장,경기도 과천시,,37.4435167,127.0082167
과천시,경마장북문,Racecourse North Gate,220000049,21046,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4513667,127.01435
과천시,경마장북문,Racetrack North Gate,220000050,21051,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4515,127.0145667
과천시,과천IC(경유),,277103202,,,,,37.4219333,126.9960167
과천시,과천IC(경유),,277103203,,,,,37.42155,126.9965333
과천시,과천고등학교,Gwacheon High School ,220000104,21096,노변정류장,경기도 과천시,,37.4302667,126.9981833
과천시,과천동주민센터,Gwacheon-dong Community Center,220000086,21076,노변정류장,경기도 과천시,,37.4484167,126.995
과천시,과천성당,Gwacheon Catholic Church ,220000021,21015,노변정류장,경기도 과천시,경기도 과천시 부림동,37.4389167,126.9945667
과천시,과천성당,Gwacheon Catholic Church ,220000008,21016,노변정류장,경기도 과천시,경기도 과천시 중앙동,37.4387167,126.9943167
과천시,과천시청,Gwacheon City Hall,220000053,21104,노변정류장,경기도 과천시,경기도 과천시 중앙동,37.4287833,126.9886333
과천시,과천시청,Gwacheon City Hall,220000054,21105,노변정류장,경기도 과천시,경기도 과천시 중앙동,37.4286667,126.9888167
과천시,과천여자고등학교.대우증권,"Gwacheon Woman's High School, Mirae Asset",220000112,21106,노변정류장,경기도 과천시,,37.4301833,126.9902667
과천시,과천여자고등학교.대우증권,"Gwacheon Woman's High School, Mirae Asset",220000055,21058,노변정류장,경기도 과천시,경기도 과천시 중앙동,37.4309,126.9905167
과천시,과천역.부림동주민센터,"Gwacheon Station, Burim-dong Community Center",220000103,21095,노변정류장,경기도 과천시,,37.4336167,126.9976833
과천시,과천역.부림동주민센터,"Gwacheon Station, Burim-dong Community Center",220000099,21090,노변정류장,경기도 과천시,,37.4332833,126.9982333
과천시,과천주공2.3단지,Gwacheon Jugong Apartment 2 & 3-danji,220000003,21006,노변정류장,경기도 과천시,경기도 과천시 갈현동,37.4216833,126.9886667
과천시,과천주공2.3단지,Gwacheon Jugong Apartment 2 & 3-danji,220000026,21007,노변정류장,경기도 과천시,경기도 과천시 원문동,37.4217167,126.9891333
과천시,과천주공2단지,Gwacheon Jugong 2-danji,220000106,21098,노변정류장,경기도 과천시,,37.4213833,126.99065
과천시,과천중학교.과천1단지,"Gwacheon Middle School, Gwacheon 1-danji",220000056,21059,노변정류장,경기도 과천시,경기도 과천시 중앙동,37.4325667,126.9920333
과천시,과천초등학교.과천11단지,"Gwacheon Elementary School, Gwacheon 11-danji",220000062,21089,노변정류장,경기도 과천시,경기도 과천시 중앙동,37.4353667,126.9945
과천시,과천초등학교.과천11단지,"Gwacheon Elementary School, Gwacheon 11-danji",220000102,21094,노변정류장,경기도 과천시,,37.43515,126.9947
과천시,과천터널진입(경유),,277103201,,,,,37.4080167,126.9948833
과천시,관문사거리부대앞,Gwanmun Sageori Army Unit,220000020,21013,노변정류장,경기도 과천시,경기도 과천시 과천동,37.44955,126.9941667
과천시,관문사거리부대앞,Gwanmun Sageori Army Unit,220000009,21014,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4484833,126.9941
과천시,광창교,Gwangchanggyo Bridge,220000045,21045,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4483167,127.0066667
과천시,광창교,Gwangchanggyo Bridge,220000046,21044,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4484333,127.0066833
과천시,광창마을,Gwangchang Maeul ,220000059,21041,노변정류장,경기도 과천시,경기도 과천시 과천동,37.44825,127.0091833
과천시,광창마을,Gwangchang Maeul ,220000060,21085,노변정류장,경기도 과천시,경기도 과천시 과천동,37.44835,127.0091
과천시,광창입구,Gwangchang,220000048,21050,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4490833,127.0119333
과천시,광창입구,Gwangchang,220000047,21048,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4488833,127.0118
과천시,구리안,Gurian,220000075,21065,노변정류장,경기도 과천시,,37.4163833,126.9942833
과천시,구리안,Gurian,220000076,21066,노변정류장,경기도 과천시,,37.4164833,126.9942167
과천시,국민은행.과천1단지,"KB Bank, Gwacheon 1-danji ",220000107,21099,노변정류장,경기도 과천시,,37.4334,126.9931167
과천시,남태령부대,Namtaeryeong Army Uint ,220000002,21005,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4575,126.98875
과천시,남태령부대,Namtaeryeong Army Uint ,220000001,21008,노변정류장,경기도 과천시,경기도 과천시 과천동,37.45795,126.9889333
과천시,담터,Damteo,220000037,21040,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4511,127.0248
과천시,담터,Damteo,220000038,21035,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4511833,127.02465
과천시,대공원고가교(경유),,277103204,,,,,37.4382833,127.00005
과천시,대공원고가교(경유),,277103205,,,,,37.4381833,127.0006667
과천시,돌무개,Dolmugae,220000040,21038,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4523,127.0275833
과천시,돌무개,Dolmugae,220000039,21043,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4521167,127.0275
과천시,뒷골,Dwitgol ,220000098,21088,노변정류장,경기도 과천시,,37.4577333,127.00035
과천시,래미안슈르,Reservoir ,220000081,21071,노변정류장,경기도 과천시,,37.4210667,126.99005
과천시,래미안슈르상가,Raemian Sur Shopping Center,220000070,21057,노변정류장,경기도 과천시,,37.4216333,126.9915833
과천시,막계교,Makgyegyo Bridge,220000088,21078,노변정류장,경기도 과천시,,37.4415667,127.0084333
과천시,매봉,Maebong,220000115,21109,노변정류장,경기도 과천시,,37.4122167,126.99635
과천시,문원동버스종점,Munwon-dong Bus Terminal ,220000073,21063,노변정류장,경기도 과천시,,37.4249333,127.0077833
과천시,문원동버스종점,Munwon-dong Bus Terminal ,220000109,21101,노변정류장,경기도 과천시,,37.4248167,127.0078333
과천시,문원체육공원,Munwon Sports Park ,220000071,21061,노변정류장,경기도 과천시,,37.4287167,127.0032333
과천시,문원체육공원.노인복지회관,"Munwon Sports Park, Seniors Welfare Center",220000072,21062,노변정류장,경기도 과천시,,37.42865,127.0031
과천시,문원초등학교.별양동주민센터,"Munwon Elementary School, Byeolyang-dong Community Center",220000067,21054,노변정류장,경기도 과천시,,37.4250333,126.9943167
과천시,벌말,Beolmal,220000091,21081,노변정류장,경기도 과천시,,37.4176333,126.9754667
과천시,별양동주민센터,Byeoryang-dong Community Center,220000105,21097,노변정류장,경기도 과천시,,37.4244667,126.9935
과천시,사기막골,Sagimakgol,220000074,21064,노변정류장,경기도 과천시,,37.4213667,126.9983333
과천시,사기막골,Sagimakgol,220000110,21102,노변정류장,경기도 과천시,,37.4212333,126.9982833
과천시,삼포마을입구,Sampo Maeul ,220000051,21047,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4488167,127.0211667
과천시,삼포마을입구,Sampo Maeul ,220000052,21049,노변정류장,경기도 과천시,경기도 과천시 주암동,37.44895,127.02115
과천시,샛말,Saetmal,220000092,21082,노변정류장,경기도 과천시,,37.414,126.98925
과천시,샛말,Saetmal,220000082,21072,노변정류장,경기도 과천시,,37.4139,126.9895
과천시,선바위역,Seonbawi Station ,220000011,21024,노변정류장,경기도 과천시,경기도 과천시 과천동,37.45255,127.0015833
과천시,선바위역,Seonbawi Station ,220000018,21023,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4514,127.00085
과천시,선바위역2번출구앞,Seonbawi Station Exit 2,220000097,21087,노변정류장,경기도 과천시,,37.45245,127.0013333
과천시,선바위역5번출구,Seonbawi Station Exit 5,220000058,21083,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4509333,127.0030667
과천시,세곡,Segok,220000077,21067,노변정류장,경기도 과천시,,37.4131333,126.9941333
과천시,세곡,Segok,220000079,21069,노변정류장,경기도 과천시,,37.41305,126.9941
과천시,소방서앞,Fire Station ,220000068,21055,노변정류장,경기도 과천시,,37.4282333,126.9908
과천시,시민회관,Community Center,220000057,21060,노변정류장,경기도 과천시,경기도 과천시 중앙동,37.4281167,126.9904833
과천시,안골,Angol,220000012,21026,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4563333,127.0098833
과천시,안골,Angol ,220000017,21025,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4557333,127.0098833
과천시,안세골입구,Ansegol,220000080,21070,노변정류장,경기도 과천시,,37.4127167,126.99135
과천시,안세골입구,Ansegol,220000111,21103,노변정류장,경기도 과천시,,37.4128,126.9912333
과천시,약수터,Yaksuteo (Mineral Spring),220000108,21100,노변정류장,경기도 과천시,,37.4268833,127.00515
과천시,약수터,Yaksuteo (Mineral Spring),220000069,21056,노변정류장,경기도 과천시,,37.4269833,127.0053
과천시,옥탑골,Oktapgol ,220000085,21075,노변정류장,경기도 과천시,,37.4079167,126.9837833
과천시,용마골,Yongmagol ,220000078,21068,노변정류장,경기도 과천시,,37.4476333,126.9946167
과천시,원주암,Wonjuam,220000043,21042,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4569167,127.0300833
과천시,원주암,Wonjuam,220000044,21033,노변정류장,경기도 과천시,경기도 과천시 주암동,37.45705,127.0300333
과천시,잔디마을,Jandi Maeul ,220000064,21039,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4639333,127.0345167
과천시,정보과학도서관,Uijeongbu City Library (Information Library ),220000031,21031,노변정류장,경기도 과천시,경기도 과천시 갈현동,37.4190333,126.98865
과천시,정부과천청사,Government Complex Gwacheon,220000004,21010,노변정류장,경기도 과천시,경기도 과천시 중앙동,37.4266,126.9899
과천시,정부과천청사,Government Complex Gwacheon,220000025,21009,노변정류장,경기도 과천시,경기도 과천시 별양동,37.42625,126.9901667
과천시,주암1통,Juam 1-tong,220000063,21093,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4594833,127.0323333
과천시,주암동,Juam-dong,220000014,21030,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4601167,127.0335
과천시,주암동,Juam-dong,220000015,21029,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4597333,127.0335167
과천시,찬우물,Chanumul,220000030,21003,노변정류장,경기도 과천시,경기도 과천시 갈현동,37.4155,126.98395
과천시,찬우물,Chanumul,220000027,21004,노변정류장,경기도 과천시,경기도 과천시 갈현동,37.4151333,126.9843
과천시,추사박물관,Chusa Museum ,220000041,21037,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4536,127.0289333
과천시,추사박물관,Chusa Museum ,220000042,21032,노변정류장,경기도 과천시,경기도 과천시 주암동,37.4537167,127.0288333
과천시,한국수자원공사.과천중앙고,"K-Water, Gwacheon Jungang High School",220000089,21079,노변정류장,경기도 과천시,,37.4237833,126.9890167
과천시,화훼단지,Floricultural-Complex ,220000114,21108,노변정류장,경기도 과천시,,37.4434,127.0039
과천시,환경사업소,Environmental Office,220000019,21021,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4492,126.999
과천시,환경사업소,Environmental Office ,220000010,21022,노변정류장,경기도 과천시,경기도 과천시 과천동,37.4500333,126.9991333
과천시,환경사업소입구,Environmental Office ,220000093,21084,노변정류장,경기도 과천시,,37.4478,127.0009667
광명시,KG케미칼,KG Chemical ,213000025,14004,노변정류장,경기도 광명시,경기도 광명시 옥길동,37.4635,126.833
광명시,KG케미칼,KG Chemical ,213000043,14003,노변정류장,경기도 광명시,경기도 광명시 옥길동,37.4634,126.83335
광명시,KTX광명역.셔틀버스(지하),,213000286,14455,,,,37.4164667,126.8837333
광명시,KTX광명역.파크자이1차,Gwangmyeong KTX Station,213000405,14383,노변정류장,경기도 광명시,경기도 광명시 일직동,37.4154333,126.8855167
광명시,KTX광명역1번출구,,213000487,14465,,,,37.41775,126.8844
광명시,KTX광명역2번출구,Gwangmyeong KTX Station,213000145,14211,노변정류장,경기도 광명시,경기도 광명시 일직동,37.4169833,126.8840167
광명시,KTX광명역3번출구,,213000489,14468,,,,37.4162,126.8835833
광명시,KTX광명역5번출구,Gwangmyeong KTX Station,213000393,14389,노변정류장,경기도 광명시,경기도 광명시 일직동,37.4170667,126.8861667
광명시,KTX광명역6번출구,Gwangmyeong KTX Station,213000231,14220,노변정류장,경기도 광명시,경기도 광명시 일직동,37.4165,126.8858333
광명시,KTX광명역7번출구,Gwangmyeong KTX Station,213000216,14219,노변정류장,경기도 광명시,경기도 광명시 일직동,37.4157667,126.8854833
광명시,KTX광명역8번출구,Gwangmyeong KTX Station,213000406,14467,노변정류장,경기도 광명시,경기도 광명시 일직동,37.4151333,126.8851333
광명시,가락골,Garakgol,213000208,14013,노변정류장,경기도 광명시,경기도 광명시 노온사동,37.45215,126.8449833
광명시,가락골,Garakgol ,213000152,14012,노변정류장,경기도 광명시,경기도 광명시 노온사동,37.452,126.8446667
광명시,가락골,Garakgol,213000387,14076,노변정류장,경기도 광명시,경기도 광명시 노온사동,37.4535,126.85285
광명시,가락골,Garakgol,213000388,14259,노변정류장,경기도 광명시,경기도 광명시 노온사동,37.4537,126.85315
광명시,가리대.소하3단지.소하상업지구,Garugae,213000311,14280,노변정류장,경기도 광명시,경기도 광명시 소하동,37.44885,126.88285
광명시,가리대마을,Garidae Maeul,213000380,14370,노변정류장,경기도 광명시,경기도 광명시 소하동,37.44885,126.8798667
광명시,가리대마을,Garidae Maeul ,213000381,14371,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4486333,126.8797667
광명시,가리대사거리.소하상업지구,"Garidae Sageori, Soha Industry ",213000006,14205,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4486,126.88265
광명시,가리대사거리.소하상업지구,"Garidae Sageori, Soha Commercial Complex ",213000112,14197,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4479,126.8812833
광명시,가림중학교,Garim Middle School,213000092,14172,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4576167,126.8793667
광명시,가림중학교,Garim Middle School,213000234,14248,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4578167,126.8792167
광명시,가림초등학교.자동차경매장,"Kalim Elementary School, Auto Auction",213000085,14160,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4591,126.8776167
광명시,갑종주유소,Gapjong Gas Station,213000224,14184,노변정류장,경기도 광명시,경기도 광명시 소하동,37.44415,126.8803167
광명시,개봉교입구(마을),Gaebonggyo Bridge,213000440,14446,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4854667,126.8570667
광명시,개봉교입구(마을),Jinseong Academy,213000448,14450,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4852667,126.8562833
광명시,개봉한진APT후문,Gaebong Hanjin Apartment Back Gate,213000434,14440,노변정류장,경기도 광명시,경기도 광명시 광명동,37.48355,126.8546667
광명시,개운아파트,Gaeun Apartment ,213000469,14415,노변정류장,경기도 광명시,,37.4382667,126.8783
광명시,거룩한빛비젼교회,,213508670,,,,,37.4277833,126.8936
광명시,거룩한빛비젼교회,,213508680,,,,,37.4279833,126.89375
광명시,고개앞,Gogae,213000174,14080,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4872167,126.862
광명시,고개앞,Gogae,213000177,14081,노변정류장,경기도 광명시,경기도 광명시 광명동,37.48755,126.8624667
광명시,공세동,Gongse-dong,213000008,14079,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4124667,126.8615
광명시,공세동,Gongse-dong,213000065,14078,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4125167,126.86135
광명시,공작기계회관,Machine Tools Center,213000468,14414,노변정류장,경기도 광명시,,37.42195,126.8829833
광명시,광남사거리.광명교육청,"Gwangnam Sageori, Gwangmyeong District Office of Education ",213000206,14031,노변정류장,경기도 광명시,경기도 광명시 광명동,37.46875,126.8484167
광명시,광남새마을금고,Gwangnam Community Credit Cooperative,213000195,14054,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4758333,126.85255
광명시,광남중학교,Kwangnam Middle School,213000056,14035,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4703333,126.8491
광명시,광남중학교.광명교육청,"Kwangnam Middle School, Gwangmyeong Office of Education ",213000154,14034,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4697,126.8484667
광명시,광덕초등학교,Gmgd Elementary School,213000161,14104,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4736667,126.8651
광명시,광덕초등학교,Gmgd Elementary School,213000167,14102,노변정류장,경기도 광명시,경기도 광명시 철산동,37.47355,126.865
광명시,광명1동주민센터,Gwangmyeong 1-dong Community Center,213000173,14236,노변정류장,경기도 광명시,경기도 광명시 철산동,37.48835,126.8634333
광명시,광명1동주민센터,Gwangmyeong 1-dong Community Center,213000178,14087,노변정류장,경기도 광명시,경기도 광명시 광명동,37.48845,126.8634
광명시,광명21세기병원,"Gwangmyeong 21 Century Hospital, Jinsung Academy",213000159,14065,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4838833,126.8566167
광명시,광명21세기병원,"Gwangmyeong 21 Century Hospital, Jinsung Academy",213000158,14066,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4845667,126.8565
광명시,광명2동입구(마을),Gwangmyeong 2-dong,213000438,14444,노변정류장,경기도 광명시,경기도 광명시 광명동,37.48535,126.8569833
광명시,광명6동삼거리,Gwangmyeong 6-dong Samgeori,213000032,14041,노변정류장,경기도 광명시,경기도 광명시 광명동,37.47285,126.8508167
광명시,광명6동삼거리,Gwangmyeong 6-dong Samgeori,213000036,14040,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4727,126.85065
광명시,광명6동주민센터,Gwangmyeong 6-dong Community Center,213000037,14033,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4732167,126.8490333
광명시,광명6동주민센터,Gwangmyeong 6-dong Community Center,213000031,14032,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4736167,126.84835
광명시,광명7동주민센터,Gwangmyeong 7-dong Community Center,213000050,14055,노변정류장,경기도 광명시,경기도 광명시 광명동,37.46905,126.8532333
광명시,광명7동주민센터,Gwangmyeong 7-dong Community Center,213000054,14051,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4687667,126.8530833
광명시,광명IC(경유),,277103192,,,,,37.4397167,126.8494167
광명시,광명IC(경유),,277103193,,,,,37.4398667,126.8503167
광명시,광명경영회계고교,Gwangmyeong Management Accounting High School (GMMAH),213000297,14269,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4365,126.88175
광명시,광명경영회계고교,Gwangmyeong Management Accounting High School (GMMAH),213000296,14277,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4363667,126.881
광명시,광명경찰서,Gwangmyeong Police Station ,213000165,14138,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4735,126.8689
광명시,광명경찰서,Gwangmyeong Police Station ,213000123,14137,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4738667,126.8693667
광명시,광명공업고등학교,Gwangmyeong Technical High School ,213000045,14070,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4778667,126.8593333
광명시,광명공업고등학교,Gwangmyeong Technical High School ,213000010,14069,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4782167,126.8589833
광명시,광명공영차고지기점,Gwangmyeong Public Garage Start Point ,213000455,14328,노변정류장,경기도 광명시,,37.4581,126.87255
광명시,광명공영차고지종점,Gwangmyeong Public Garage Bus Terminal ,213000456,14327,노변정류장,경기도 광명시,경기도 수원시 권선구 오목천동,37.4576833,126.8719
광명시,광명국민체육센터,Gwangmyeong Sports Center,213000322,14287,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4867333,126.8649
광명시,광명국민체육센터,Gwangmyeong Sports Center,213000323,14298,노변정류장,경기도 광명시,경기도 광명시 철산동,37.48665,126.8649167
광명시,광명남초등학교,Gwangmyeong Nam Elementary School ,213000035,14050,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4759,126.85295
광명시,광명농협,Gwangmyeong Nonghyup,213000117,14194,노변정류장,경기도 광명시,경기도 광명시 하안동,37.46355,126.8810833
광명시,광명농협,Gwangmyeong Nonghyup,213000219,14201,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4633833,126.88165
광명시,광명돔경륜장,Gwangmyeong Cycle Dome Stadium,213000233,14247,노변정류장,경기도 광명시,경기도 광명시 광명동,37.46635,126.8470667
광명시,광명동굴,Gwangmyeong Donggul ,213000377,14344,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4236,126.8663667
광명시,광명동굴,Gwangmyeong Cave,213000411,14388,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4247333,126.8645667
광명시,광명동굴,Gwangmyeongdonggul Cave,213000389,14317,노변정류장,경기도 광명시,경기도 광명시 가학동,37.4249,126.8648
광명시,광명동굴,Gwangmyeong Cave,213000376,14367,노변정류장,경기도 광명시,경기도 광명시 가학동,37.42365,126.8664667
광명시,광명동굴제3공영주차장,,213507490,,,,,37.4328333,126.8782
광명시,광명동굴제3공영주차장,Public Parking ,213000475,14428,노변정류장,경기도 광명시,,37.4327333,126.87825
광명시,광명북중고등학교,Gwangmyungbuk Middle School & Gwangmyeongbuk High School,213000019,14122,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4870167,126.8674833
광명시,광명북중고등학교,Gwangmyungbuk Middle School & Gwangmyeongbuk High School,213000016,14127,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4873667,126.8676667
광명시,광명사거리,Gwangmyeong Sageori,213000359,14354,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4797667,126.8535667
광명시,광명사거리,Gwangmyeong Sageori,213000358,14355,노변정류장,경기도 광명시,경기도 광명시 광명동,37.47965,126.8531
광명시,광명사거리역,Gwangmyeong Sageori Station ,213000196,14245,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4807,126.8548
광명시,광명사거리역,Gwangmyeong Sageori Station ,213000047,14060,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4790167,126.8553667
광명시,광명사거리역,Gwangmyeong Sageori Station ,213000203,14058,노변정류장,경기도 광명시,경기도 광명시 광명동,37.48025,126.8549667
광명시,광명사거리역.한진아파트,"Gwanmyeong Sageori Station, Hanjin Apartment",213000157,14057,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4780167,126.8535667
광명시,광명사회체육센터,Gwangmyeong Social Sports Center,213900042,14316,,경기도 광명시,,37.477,126.87015
광명시,광명성애병원,Gwangmyeong Sungae Hospital,213000124,14147,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4742833,126.8734667
광명시,광명성애병원,Gwangmyeong Sungae Hospital,213000310,14279,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4738167,126.8720333
광명시,광명소방파출소,Gwangmyeong Fire & Police Box,213000329,14301,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4855167,126.8591667
광명시,광명소방파출소,Gwangmyeong  Police Box,213000328,14299,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4855667,126.85895
광명시,광명시민체육관,Gwangmyeong Sports Center,213000133,14142,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4640333,126.87125
광명시,광명시민체육관,Gwangmyeong Sports Center ,213000119,14141,노변정류장,경기도 광명시,경기도 광명시 하안동,37.4637667,126.8711333
광명시,광명시민회관,Gwangmyeong Community Center,213000100,14105,노변정류장,경기도 광명시,경기도 광명시 철산동,37.47615,126.8652833
광명시,광명시여성비전센터,Gwangmyeong Women's Vision Center,213000200,14173,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4355167,126.8793
광명시,광명시여성비전센터,Gwangmyeong Women's Vision Center,213000137,14237,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4355167,126.87955
광명시,광명시장,Gwangmyeong Market,213000046,14068,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4785667,126.85685
광명시,광명시장,Gwangmyeong Market,213000009,14067,노변정류장,경기도 광명시,경기도 광명시 광명동,37.4789,126.8566667
광명시,광명시청,Gwangmyeong City Hall,213000011,14082,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4772167,126.86245
광명시,광명시청,Gwangmyeong City Hall,213000012,14088,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4788833,126.8636667
광명시,광명시청,Gwangmyeong City Hall,213000023,14086,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4777167,126.8636333
광명시,광명시청.광명시민회관,"Gwangmyeong City Hall, Gwangmyeong Community Center",213000169,14083,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4765333,126.8631167
광명시,광명시청.광명시민회관,"Gwangmyeong City Hall, Gwangmyeong Community Center",213000099,14239,노변정류장,경기도 광명시,경기도 광명시 철산동,37.4764,126.8638167
광명시,광명역A주차장,,213000488,14466,,,,37.4185167,126.8837167
광명시,광명역B주차장,Gwangmyeong Station Parking Zone B,213000412,14413,노변정류장,경기도 광명시,경기도 광명시 일직동,37.4157167,126.8822333
광명시,광명역교차로(경유),,277101971,,,,,37.4200333,126.8856833
광명시,광명역데시앙,,213000481,14459,,,,37.4183333,126.8832833
광명시,광명역세권1단지정문,Chunghyun High School Back Gate,213000370,14425,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4347,126.8852833
광명시,광명역세권1단지후문,Gwangmyeong Station Area 1-danji Back Gate,213000367,14325,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4359833,126.8872667
광명시,광명역세권5단지,Gwangmyeong Station Area 5-danji,213000373,14407,노변정류장,경기도 광명시,경기도 광명시 소하동,37.4317833,126.8842667
광명시,광명역세권휴먼시아2단지,Gwangmyeong Station Area Humansia 2-danji,213000465,14410,노변정류장,경기도 광명시,,37.4294167,126.8834333
